Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,trials_5149.thisRepN,trials_5149.thisTrialN,trials_5149.thisN,trials_5149.thisIndex,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,response.rt,key_skip.keys,total_score,Dot_ratio,current_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,key_skip_2.keys,text_2.started,text_5.started,key_resp.started,text_9.started,key_resp.keys,key_resp.rt,text_10.started,text_10.stopped,participant,Task,Dot Ratio,Deadline,date,expName,psychopyVersion,frameRate,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,10,0,10,0,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,1099.4720413999985,1099.4720413999985,1099.4720413999985,1099.4720413999985,space,2.733242900001642,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,0,0,0,2,,,,,0,0,0,0,0,0,0,2,,,,,,,,1099.1551354999992,1100.6405744999993,1.4854390000000421,None,0,,None,96,60:40,-2,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,0,1,1,1,,,,,0,0,0,0,0,0,0,2,,,,,,,,1104.5524931,1106.1738571999995,1.6213640999994823,right,1,1.591160400001172,None,97,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,0,2,2,3,,,,,0,0,0,0,0,0,0,2,,,,,,,,1110.0775441999995,1111.7404850000003,1.662940800000797,left,1,1.6350885000010749,None,98,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,0,3,3,0,,,,,0,0,0,0,0,0,0,2,,,,,,,,1115.6334334000003,1116.9853220999994,1.3518886999991082,left,0,1.319170100001429,None,96,60:40,-2,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,1,0,4,1,,,,,0,0,0,0,0,0,0,2,,,,,,,,1120.8996986999991,1122.3410439999989,1.441345299999739,right,1,1.4117430000005697,None,97,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,1,1,5,2,,,,,0,0,0,0,0,0,0,2,,,,,,,,1126.2547381000004,1127.2738099999988,1.01907189999838,left,1,0.9929265000009764,None,98,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,1,2,6,0,,,,,0,0,0,0,0,0,0,2,,,,,,,,1131.1715024999994,1132.3904801999997,1.2189777000003232,right,1,1.1887029999998049,None,99,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,1,3,7,3,,,,,0,0,0,0,0,0,0,2,,,,,,,,1136.290646899999,1137.9905294,1.6998825000009674,left,1,1.6692392000004475,None,100,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,1141.9079956000005,1143.1905267999991,1.2825311999986297,,,,,101,57:43,1,1147.7770080999999,right,1,1.2519132000015816,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,,,,,0,1,1,1,0,0,0,0,0,0,0,2,,,,,,,,1147.120665299999,1148.807322499999,1.6866571999998996,,,,,102,57:43,1,1152.9896317999992,right,1,1.663384200001019,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,,,,,0,2,2,2,0,0,0,0,0,0,0,2,,,,,,,,1152.7622450999988,1154.0071024999997,1.2448574000009103,,,,,103,57:43,1,1158.6311991999992,left,1,1.2138580000009824,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,,,,,0,3,3,3,0,0,0,0,0,0,0,2,,,,,,,,1157.923211899999,1159.4905509,1.567339000001084,,,,,101,57:43,-2,1163.7919768999982,right,0,1.5502441999997245,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,,,,,1,0,4,2,0,0,0,0,0,0,0,2,,,,,,,,1163.3771983999995,1164.5404240999997,1.1632257000001118,,,,,102,57:43,1,1169.2461317999987,left,1,1.1343766000009055,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,,,,,1,1,5,1,0,0,0,0,0,0,0,2,,,,,,,,1168.4442741000003,1169.8570849999996,1.4128108999993856,,,,,103,57:43,1,1174.3131627999992,right,1,1.3958068000010826,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,,,,,1,2,6,3,0,0,0,0,0,0,0,2,,,,,,,,1173.7467574000002,1175.2905866,1.543829199999891,,,,,101,57:43,-2,1179.6157055999993,right,0,1.5255208000016864,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,,,,,1,3,7,0,0,0,0,0,0,0,0,2,,,,,,,,1179.196935599999,1180.3907982,1.1938626000010117,,,,,102,57:43,1,1185.0659299,right,1,1.1626085000007151,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,1187.4196976999992,1187.4196976999992,1187.4196976999992,1187.4196976999992,space,5.416759800000364,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,0,0,0,2,,,,,0,0,0,0,0,0,0,2,,,,,,,,1189.7820455,1191.1237827000004,1.3417372000003525,left,1,1.3223917000013898,None,103,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,0,1,1,0,,,,,0,0,0,0,0,0,0,2,,,,,,,,1195.027123599999,1196.1736724000002,1.1465488000012556,right,1,1.1167277000004106,None,104,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,0,2,2,3,,,,,0,0,0,0,0,0,0,2,,,,,,,,1200.1109122999987,1201.3570941999988,1.2461819000000105,left,1,1.2171394000015425,None,105,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,0,3,3,1,,,,,0,0,0,0,0,0,0,2,,,,,,,,1205.2754344999994,1206.4905581000003,1.2151236000008794,right,1,1.1967984000020806,None,106,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,1,0,4,1,,,,,0,0,0,0,0,0,0,2,,,,,,,,1210.3989757,1212.1907205999996,1.791744899999685,right,1,1.760195400001976,None,107,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,1,1,5,2,,,,,0,0,0,0,0,0,0,2,,,,,,,,1216.1279185999992,1217.340376,1.2124574000008579,left,1,1.1846888000018225,None,108,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,1,2,6,3,,,,,0,0,0,0,0,0,0,2,,,,,,,,1221.2298226000003,1222.8737007,1.6438780999997107,left,1,1.619079200001579,None,109,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,1,3,7,0,,,,,0,0,0,0,0,0,0,2,,,,,,,,1226.8037208999995,1228.1070863999994,1.3033654999999271,right,1,1.2755438000021968,None,110,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,,,,,0,0,0,3,0,0,0,0,0,0,0,2,,,,,,,,1232.032191799999,1233.656952199999,1.6247604000000138,,,,,111,57:43,1,1237.9011358999996,left,1,1.6003016000013304,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,,,,,0,1,1,0,0,0,0,0,0,0,0,2,,,,,,,,1237.552539799999,1238.8070752000003,1.2545354000012594,,,,,112,57:43,1,1243.4215502999996,right,1,1.2226752000005945,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,,,,,0,2,2,2,0,0,0,0,0,0,0,2,,,,,,,,1242.714275299999,1244.0403229999993,1.3260477000003448,,,,,113,57:43,1,1248.5832515999991,left,1,1.2936611000004632,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,,,,,0,3,3,1,0,0,0,0,0,0,0,2,,,,,,,,1247.9556186999998,1249.7904698000002,1.8348511000003782,,,,,114,57:43,1,1253.8245498999986,right,1,1.8045255000015459,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,,,,,1,0,4,3,0,0,0,0,0,0,0,2,,,,,,,,1253.7633487000003,1255.3904119,1.6270631999996112,,,,,115,57:43,1,1259.6323294999984,left,1,1.604075200000807,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,,,,,1,1,5,0,0,0,0,0,0,0,0,2,,,,,,,,1259.327024099999,1260.6237800999988,1.296755999999732,,,,,116,57:43,1,1265.1960406999988,right,1,1.2732171000006929,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,,,,,1,2,6,1,0,0,0,0,0,0,0,2,,,,,,,,1264.5253004999995,1265.9902303,1.464929800000391,,,,,114,57:43,-2,1270.394215299999,left,0,1.4428402000012284,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,,,,,1,3,7,2,0,0,0,0,0,0,0,2,,,,,,,,1269.9290865999992,1271.2071373999988,1.278050799999619,,,,,115,57:43,1,1275.797430999999,left,1,1.2554905000015424,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,1278.2288254999985,1278.2288254999985,1278.2288254999985,1278.2288254999985,space,1.6089980000015203,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,0,0,0,0,,,,,0,0,0,0,0,0,0,3,,,,,,,,1276.7988958000005,1277.9404999999988,1.1416041999982554,right,1,1.1212744000022212,None,116,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,0,1,1,1,,,,,0,0,0,0,0,0,0,3,,,,,,,,1281.8359110000001,1283.0904611000005,1.2545501000004151,right,1,1.2279909000008047,None,117,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,0,2,2,2,,,,,0,0,0,0,0,0,0,3,,,,,,,,1287.004797399999,1288.2741162999992,1.269318900000144,left,1,1.2431851000019378,None,118,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,0,3,3,3,,,,,0,0,0,0,0,0,0,3,,,,,,,,1292.2138794999992,1293.9071755999994,1.6932961000002251,left,1,1.6661192000010487,None,119,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,1,0,4,1,,,,,0,0,0,0,0,0,0,3,,,,,,,,1297.8105213,1299.3903544000004,1.579833100000542,right,1,1.5586834000005183,None,120,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,1,1,5,0,,,,,0,0,0,0,0,0,0,3,,,,,,,,1303.308624899999,1304.6906299999991,1.3820051000002422,right,1,1.354590900002222,None,121,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,1,2,6,3,,,,,0,0,0,0,0,0,0,3,,,,,,,,1308.581871299999,1310.1237576999993,1.541886400000294,left,1,1.5220979000005173,None,122,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,1,3,7,2,,,,,0,0,0,0,0,0,0,3,,,,,,,,1314.0116268000002,1315.2571635000004,1.2455367000002298,left,1,1.2129618000017217,None,123,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,,,,,0,0,0,1,0,0,0,0,0,0,0,3,,,,,,,,1319.1923828,1320.857055299999,1.664672499999142,,,,,124,57:43,1,1325.061394799999,right,1,1.6480317000005016,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,,,,,0,1,1,2,0,0,0,0,0,0,0,3,,,,,,,,1324.7543592000002,1326.0403473999995,1.2859881999993377,,,,,125,57:43,1,1330.6233362999992,left,1,1.2610978000011528,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,,,,,0,2,2,3,0,0,0,0,0,0,0,3,,,,,,,,1329.9663572999998,1331.7236408999997,1.757283599999937,,,,,123,57:43,-2,1335.8352229999982,right,0,1.7375375000010536,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,,,,,0,3,3,0,0,0,0,0,0,0,0,3,,,,,,,,1335.6361402999992,1337.0902456999993,1.4541054000001168,,,,,121,57:43,-2,1341.5050895999993,left,0,1.4274911000011343,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,,,,,1,0,4,0,0,0,0,0,0,0,0,3,,,,,,,,1341.0011565999994,1342.2236334999998,1.2224769000004017,,,,,119,57:43,-2,1346.8702359999988,left,0,1.1902618000021903,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,,,,,1,1,5,2,0,0,0,0,0,0,0,3,,,,,,,,1346.1180471999996,1347.3071275000002,1.189080300000569,,,,,120,57:43,1,1351.987023399999,left,1,1.1707674999997835,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,,,,,1,2,6,3,0,0,0,0,0,0,0,3,,,,,,,,1351.2411558000003,1352.6568742,1.415718399999605,,,,,121,57:43,1,1357.1100084999998,left,1,1.390858599999774,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,,,,,1,3,7,1,0,0,0,0,0,0,0,3,,,,,,,,1356.5539595999999,1358.0902855000004,1.53632590000052,,,,,119,57:43,-2,1362.4228836999991,left,0,1.5190255000015895,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,,,,,,,,,0,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,1365.1022672999989,1365.1022672999989,1365.1022672999989,1365.1022672999989,space,10.655438800000411,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,14,0,14,0,0,0,0,1,,,,,0,0,0,1,0,0,0,2,,,,,,,,1372.7021253000003,1374.6569627999997,1.9548374999994849,right,1,1.9289899000013975,None,120,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,14,0,14,0,0,1,1,2,,,,,0,0,0,1,0,0,0,2,,,,,,,,1378.6173610999995,1379.923535599999,1.3061744999995426,left,1,1.2872529000014765,None,121,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,14,0,14,0,0,2,2,3,,,,,0,0,0,1,0,0,0,2,,,,,,,,1383.8581212999998,1385.6073744000005,1.7492531000007148,left,1,1.7174095000009402,None,122,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,14,0,14,0,0,3,3,0,,,,,0,0,0,1,0,0,0,2,,,,,,,,1389.5497632999995,1390.640281099999,1.0905177999993612,right,1,1.065946000002441,None,123,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,14,0,14,0,1,0,4,2,,,,,0,0,0,1,0,0,0,2,,,,,,,,1394.5748612999996,1395.8237245,1.2488632000004145,left,1,1.2161482000010437,None,124,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,14,0,14,0,1,1,5,0,,,,,0,0,0,1,0,0,0,2,,,,,,,,1399.7384303,1401.0071962999991,1.268765999999232,right,1,1.2457502000015666,None,125,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,14,0,14,0,1,2,6,1,,,,,0,0,0,1,0,0,0,2,,,,,,,,1404.9741317999997,1406.7069011000003,1.7327693000006548,right,1,1.7140728000013041,None,126,60:40,1,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,14,0,14,0,1,3,7,3,,,,,0,0,0,1,0,0,0,2,,,,,,,,1410.6562725999993,1412.407255,1.7509824000007939,right,0,1.7271614000019326,None,124,60:40,-2,,,,,,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,14,0,14,0,,,,,0,0,0,0,0,0,0,1,0,0,0,2,,,,,,,,1416.3774156,1417.6073586999992,1.2299430999992182,,,,,125,57:43,1,1422.2463155999994,right,1,1.1982652000024245,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,14,0,14,0,,,,,0,1,1,3,0,0,0,1,0,0,0,2,,,,,,,,1421.5781742999989,1423.3239280999987,1.745753799999875,,,,,126,57:43,1,1427.4465960999987,left,1,1.7263312000013684,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,14,0,14,0,,,,,0,2,2,2,0,0,0,1,0,0,0,2,,,,,,,,1427.2405700999989,1428.373409599999,1.1328395000000455,,,,,127,57:43,1,1433.1095773999987,left,1,1.110527100001491,None,,,,,,,,,negar,1 - without skip,"60:40, 57:43","2.0s, 1.5s",2023-07-18_18h09.12.725,Rewa's Exp,2023.1.2,59.98271298185268,
