Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,total_score,response.rt,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_5.started,text_6.started,key_resp.keys,key_resp.rt,end_2.started,end_2.stopped,participant,date,expName,psychopyVersion,frameRate,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,9,0,9,0,0,0,0,4,,,,,,,,,,,,905.2966817000006,906.3332445000005,1.036562799999956,left,1,67,1.0102064000002429,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,9,0,9,0,0,1,1,5,,,,,,,,,,,,910.3020858999998,911.4332473000004,1.1311614000005648,left,1,68,1.1008079999992333,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,9,0,9,0,0,2,2,2,,,,,,,,,,,,915.3964635999992,916.3999238000006,1.0034602000014274,right,1,69,0.9754892999990261,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,9,0,9,0,0,3,3,1,,,,,,,,,,,,920.3104971000002,921.4913468999994,1.1808497999991232,right,1,70,1.0919958999984374,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,9,0,9,0,0,4,4,3,,,,,,,,,,,,925.4273987999995,926.1334918999992,0.7060930999996344,left,1,71,0.6888405999998213,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,9,0,9,0,0,5,5,0,,,,,,,,,,,,930.0240746999998,931.100071599999,1.0759968999991543,right,1,72,1.0516710999982024,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,9,0,9,0,,,,,0,0,0,5,,,,,,,,935.0692200999993,936.3007561999993,1.2315361000000848,,,73,,948.6380312000001,left,1,1.2060848999990412,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,9,0,9,0,,,,,0,1,1,1,,,,,,,,940.2228067000005,941.3665563999994,1.143749699998807,,,74,,953.7916186000002,right,1,1.1245579999995243,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,9,0,9,0,,,,,0,2,2,2,,,,,,,,945.2614898000002,946.1669054000004,0.9054156000001967,,,72,,958.8302053000007,left,0,0.8771031999986008,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,9,0,9,0,,,,,0,3,3,4,,,,,,,,950.1002713000007,951.2168006999991,1.1165293999983987,,,73,,963.6690716000012,left,1,1.0867242000003898,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,9,0,9,0,,,,,0,4,4,0,,,,,,,,955.1913276999994,956.0834910999993,0.8921633999998448,,,74,,968.7596561000009,right,1,0.8692487999996956,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,9,0,9,0,,,,,0,5,5,3,,,,,,,,959.9987257000003,961.0168351999992,1.0181094999989,,,72,,973.5675284000008,right,0,0.9962795999999798,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,9,0,9,0,,,,,,,,,0,0,0,0,,,,964.9254050999998,966.4003562999997,1.4749511999998504,,,70,,,,,,left,0,1.4536068999987037,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,9,0,9,0,,,,,,,,,0,1,1,5,,,,970.3653103999995,971.5666981999993,1.201387799999793,,,71,,,,,,left,1,1.1747018999994907,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,9,0,9,0,,,,,,,,,0,2,2,2,,,,975.4884143999998,976.4669684999999,0.9785541000001103,,,72,,,,,,right,1,0.9557785999986663,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,9,0,9,0,,,,,,,,,0,3,3,1,,,,980.3637788000005,981.2169335999997,0.8531547999991744,,,70,,,,,,left,0,0.8233564999991358,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,9,0,9,0,,,,,,,,,0,4,4,4,,,,985.1730949999992,986.2840535000005,1.1109585000012885,,,71,,,,,,left,1,1.0783965999999054,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,9,0,9,0,,,,,,,,,0,5,5,3,,,,990.2101181999997,991.1669769999999,0.956858800000191,,,72,,,,,,left,1,0.9370441999999457,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.8798876000001,1005.8798876000001,1005.8798876000001,space,2.051787999998851,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,10,0,10,0,0,0,0,2,,,,,,,,,,,,997.2018808000003,998.2834030000004,1.0815222000001086,right,1,73,1.0578389999991487,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,10,0,10,0,0,1,1,1,,,,,,,,,,,,1002.1937444000005,1003.1501510999997,0.9564066999992065,right,1,74,0.9374322000003303,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,10,0,10,0,0,2,2,4,,,,,,,,,,,,1007.073534099999,1008.1167216000003,1.0431875000012951,left,1,75,1.0186582000005728,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,10,0,10,0,0,3,3,0,,,,,,,,,,,,1012.0316716999996,1013.0170814999992,0.9854097999996156,right,1,76,0.9552686999995785,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,10,0,10,0,0,4,4,5,,,,,,,,,,,,1016.9383900000003,1018.0835405000007,1.1451505000004545,left,1,77,1.1209867999987182,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,10,0,10,0,0,5,5,3,,,,,,,,,,,,1022.0187359000001,1023.1502971,1.131561199999851,left,1,78,1.1134249999977328,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,10,0,10,0,,,,,0,0,0,3,,,,,,,,1027.0802063,1028.0342109999992,0.9540046999991318,,,79,,1040.6490352,left,1,0.9306990000004589,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,10,0,10,0,,,,,0,1,1,0,,,,,,,,1031.9654593000005,1033.3502295999997,1.384770299999218,,,80,,1045.5342980999994,right,1,1.3579628999996203,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,10,0,10,0,,,,,0,2,2,4,,,,,,,,1037.2531874000006,1038.2002621000001,0.9470746999995754,,,81,,1050.821307100001,left,1,0.9265436999994563,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,10,0,10,0,,,,,0,3,3,2,,,,,,,,1042.1128691999993,1043.1336223999997,1.0207532000003994,,,82,,1055.681680900001,right,1,0.9935819000002084,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,10,0,10,0,,,,,0,4,4,5,,,,,,,,1047.0153115999992,1047.9004314000003,0.8851198000011209,,,83,,1060.5841299000003,left,1,0.86058310000044,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,10,0,10,0,,,,,0,5,5,1,,,,,,,,1051.8133081999995,1052.7339165000003,0.920608300000822,,,84,,1065.3821085,right,1,0.8940203999991354,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,10,0,10,0,,,,,,,,,0,0,0,2,,,,1056.6489613000003,1057.4673813,0.8184199999996054,,,85,,,,,,right,1,0.7857877999995253,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,10,0,10,0,,,,,,,,,0,1,1,1,,,,1061.3675348999996,1062.3173469999992,0.94981209999969,,,83,,,,,,left,0,0.9318952999983594,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,10,0,10,0,,,,,,,,,0,2,2,4,,,,1066.2442180999997,1067.4836600999997,1.2394420000000537,,,84,,,,,,left,1,1.222497700000531,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,10,0,10,0,,,,,,,,,0,3,3,5,,,,1071.3990268999996,1072.5837213999994,1.1846944999997504,,,85,,,,,,left,1,1.1647930999988603,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,10,0,10,0,,,,,,,,,0,4,4,3,,,,1076.473180599999,1077.7670116,1.2938310000008642,,,83,,,,,,right,0,1.2660756999994192,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,10,0,10,0,,,,,,,,,0,5,5,0,,,,1081.6800458999996,1083.1003955999995,1.4203496999998606,,,84,,,,,,right,1,1.395499899999777,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.7968769,1097.7968769,1097.7968769,space,27.52839849999873,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,0,0,0,5,,,,,,,,,,,,1114.5465799000003,1115.4675680999999,0.920988199999556,left,1,85,0.8973221999985981,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,11,0,11,0,0,1,1,4,,,,,,,,,,,,1119.3676311999998,1120.2171515,0.849520300000222,left,1,86,0.8287815999992745,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,0,2,2,1,,,,,,,,,,,,1124.1588586000007,1124.8673069999995,0.7084483999988151,right,1,87,0.6850093999983073,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,0,3,3,2,,,,,,,,,,,,1128.7844847000006,1129.6339643000001,0.8494795999995404,right,1,88,0.8183555999985401,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,0,4,4,3,,,,,,,,,,,,1133.5556236999992,1134.4839478999993,0.9283242000001337,left,1,89,0.9042043999997986,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,11,0,11,0,0,5,5,0,,,,,,,,,,,,1138.4260851999998,1139.8178037999996,1.3917185999998765,left,0,87,1.3691500999993877,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,11,0,11,0,,,,,0,0,0,4,,,,,,,,1143.761120799999,1144.7671051999996,1.0059844000006706,,,88,,1157.3299274,left,1,0.9862963999985368,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,,,,,0,1,1,2,,,,,,,,1148.6838560000006,1149.3840766999992,0.7002206999986811,,,89,,1162.2526820000003,right,1,0.6800288999984332,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,,,,,0,2,2,5,,,,,,,,1153.2794655999996,1154.1170831999998,0.8376176000001578,,,90,,1166.8482604,left,1,0.8117897999982233,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,11,0,11,0,,,,,0,3,3,0,,,,,,,,1158.0763094999993,1158.9509654000003,0.8746559000010166,,,88,,1171.6450862000002,left,0,0.846754799998962,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,,,,,0,4,4,3,,,,,,,,1162.9178134999993,1163.9509509999998,1.033137500000521,,,89,,1176.4866383999997,left,1,1.0053644999989046,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,,,,,0,5,5,1,,,,,,,,1167.869177399999,1168.9337083,1.0645309000010457,,,90,,1181.4379847,right,1,1.0378362999981618,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,,,,,,,,,0,0,0,5,,,,1172.8522542,1173.6848710999993,0.832616899999266,,,91,,,,,,left,1,0.8068337000004249,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,11,0,11,0,,,,,,,,,0,1,1,4,,,,1177.6677917999996,1179.1670781000003,1.4992863000006764,,,89,,,,,,right,0,1.4707060999990063,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,,,,,,,,,0,2,2,3,,,,1183.0596515999996,1184.267244399999,1.2075927999994747,,,90,,,,,,left,1,1.1844278999978997,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,,,,,,,,,0,3,3,2,,,,1188.1754226999992,1188.9839870999995,0.8085644000002503,,,91,,,,,,right,1,0.7799554999983229,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,,,,,,,,,0,4,4,1,,,,1192.9095886000005,1193.8840341999994,0.9744455999989441,,,89,,,,,,left,0,0.9411842999998044,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,11,0,11,0,,,,,,,,,0,5,5,0,,,,1197.7812380000005,1198.8005700999993,1.0193320999987918,,,90,,,,,,right,1,0.9985395999992761,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.4970903000012,1213.4970903000012,1213.4970903000012,space,26.978962299997875,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,0,0,0,1,,,,,,,,,,,,1229.7322601999995,1231.351063699999,1.618803499999558,left,0,88,1.5917541999988316,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,0,1,1,2,,,,,,,,,,,,1235.274853599999,1236.283803899999,1.008950299999924,left,0,86,0.9926809999979014,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,0,2,2,5,,,,,,,,,,,,1240.1949701999993,1241.3174129999998,1.1224428000004991,left,1,87,1.1045364999990852,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,12,0,12,0,0,3,3,4,,,,,,,,,,,,1245.2263642999997,1246.1173167000006,0.8909524000009696,left,1,88,0.8645113999991736,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,12,0,12,0,0,4,4,0,,,,,,,,,,,,1250.022660399999,1251.3006861999993,1.2780258000002505,left,0,86,1.253462099997705,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,0,5,5,3,,,,,,,,,,,,1255.269044399999,1256.3673699,1.0983255000010104,right,0,84,1.0702091999992263,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,12,0,12,0,,,,,0,0,0,0,,,,,,,,1260.2696071,1261.6674245000004,1.3978174000003492,,,85,,1273.8383966000001,right,1,1.3744165999996767,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,12,0,12,0,,,,,0,1,1,4,,,,,,,,1265.5862007999995,1266.750692999999,1.1644921999995859,,,86,,1279.1550031000006,left,1,1.1464543999991292,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,,,,,0,2,2,5,,,,,,,,1270.6447591000006,1271.7337550000002,1.0889958999996452,,,87,,1284.2135630000012,left,1,1.0709862999992765,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,,,,,0,3,3,1,,,,,,,,1275.6767757000007,1277.0339635999999,1.3571878999991895,,,88,,1289.245579800001,right,1,1.3261375999991287,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,,,,,0,4,4,2,,,,,,,,1280.9598727000002,1281.867479399999,0.9076066999987233,,,89,,1294.5286467000005,right,1,0.875946499998463,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,,,,,0,5,5,3,,,,,,,,1285.7547781000003,1286.5341689000006,0.7793908000003285,,,90,,1299.3235605999998,left,1,0.7613872999991145,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,,,,,,,,,0,0,0,1,,,,1290.4693120999991,1291.8172943,1.3479822000008426,,,91,,,,,,right,1,1.3267335000000458,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,12,0,12,0,,,,,,,,,0,1,1,0,,,,1295.7091883999992,1296.767442199999,1.058253799999875,,,92,,,,,,right,1,1.0387288999991142,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,12,0,12,0,,,,,,,,,0,2,2,4,,,,1300.6735108000003,1302.3370017000007,1.6634909000003972,,,93,,,,,,left,1,1.6434797999991133,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,,,,,,,,,0,3,3,2,,,,1306.216804999999,1307.4341197999993,1.2173148000001675,,,91,,,,,,left,0,1.1858924999978626,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,,,,,,,,,0,4,4,3,,,,1311.3333579,1312.3008708999996,0.9675129999995988,,,92,,,,,,left,1,0.9509665999976278,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,,,,,,,,,0,5,5,5,,,,1316.2173240000002,1317.7507471,1.533423099999709,,,93,,,,,,left,1,1.5143491999988328,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.4472057000003,1332.4472057000003,1332.4472057000003,space,4.868211999999403,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,13,0,13,0,0,0,0,0,,,,,,,,,,,,1326.5558909000001,1327.7342426000005,1.1783517000003485,left,0,91,1.1521978000000672,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,0,1,1,1,,,,,,,,,,,,1331.6319195000005,1333.1845908999994,1.5526713999988715,right,1,92,1.5227151999988564,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,0,2,2,5,,,,,,,,,,,,1337.110175499999,1338.1339753999991,1.0237999000000855,left,1,93,1.0057234999985667,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,0,3,3,3,,,,,,,,,,,,1342.0703724999994,1343.0511524000003,0.9807799000009254,left,1,94,0.9578655999994226,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
