Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,response.rt,total_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_5.started,text_6.started,key_resp.keys,key_resp.rt,end_2.started,end_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,34.43788699999999,space,30.594953200000077,,,,,,,,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,0,0,0,0,0,0,0,3,,,,,,,,,,,,61.48464480000001,62.55122449999999,1.066579699999977,left,1,1.0406306000000427,1,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,0,0,0,0,0,1,1,5,,,,,,,,,,,,66.54053379999999,67.45196190000001,0.9114281000000233,left,1,0.8897229000000948,2,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,0,0,0,0,0,2,2,0,,,,,,,,,,,,71.4658354,72.35148220000002,0.8856468000000177,left,0,0.8606757000000584,0,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,0,0,0,0,0,3,3,4,,,,,,,,,,,,76.2827466,77.36792550000001,1.0851789000000167,left,1,1.059487200000035,1,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,0,0,0,0,0,4,4,2,,,,,,,,,,,,81.33873500000004,82.15128120000003,0.8125461999999857,right,1,0.7866337000000385,2,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,0,0,0,0,0,5,5,1,,,,,,,,,,,,86.07938130000002,87.43460429999999,1.3552229999999668,right,1,1.3256722000000423,3,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,0,0,0,0,,,,,0,0,0,2,,,,,,,,91.20420360000003,92.3011932,1.0969895999999721,,,,1,97.51149449999997,left,0,1.064971900000046,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,0,0,0,0,,,,,0,1,1,0,,,,,,,,96.20907729999999,97.2016592,0.9925819000000047,,,,-1,102.51641739999997,left,0,0.9650349000000347,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,0,0,0,0,,,,,0,2,2,5,,,,,,,,101.17479270000001,102.15136000000001,0.9765672999999992,,,,-3,107.4821392,right,0,0.9440932000000544,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,0,0,0,0,,,,,0,3,3,4,,,,,,,,106.0573688,106.98465500000003,0.9272862000000259,,,,-2,112.36473139999998,left,1,0.9098792000000344,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,0,0,0,0,,,,,0,4,4,1,,,,,,,,110.9466764,111.75146219999999,0.8047857999999906,,,,-1,117.25397709999999,right,1,0.7717122000000245,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,0,0,0,0,,,,,0,5,5,3,,,,,,,,115.67577620000003,116.50139469999999,0.8256184999999618,,,,0,121.9830968,left,1,0.8018115000000421,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,0,0,0,0,,,,,,,,,0,0,0,0,,,,120.23071850000002,121.55122800000004,1.3205095000000142,,,,1,,,,,right,1,1.2880897000000573,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,0,0,0,0,,,,,,,,,0,1,1,2,,,,125.49013920000004,126.53508780000004,1.044948599999998,,,,-1,,,,,left,0,1.019663200000025,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,0,0,0,0,,,,,,,,,0,2,2,1,,,,130.4489916,131.60186370000002,1.1528721000000246,,,,-3,,,,,left,0,1.1250402000000577,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,0,0,0,0,,,,,,,,,0,3,3,4,,,,135.53830020000004,136.6846875,1.146387299999958,,,,-2,,,,,left,1,1.1230573000000277,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,0,0,0,0,,,,,,,,,0,4,4,5,,,,140.63308850000004,141.46809390000004,0.8350054,,,,-1,,,,,left,1,0.8128459000000134,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,0,0,0,0,,,,,,,,,0,5,5,3,,,,145.43978420000002,146.3683946,0.9286103999999682,,,,0,,,,,left,1,0.9099449000000277,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.8031542,153.8031542,153.8031542,space,4.894417100000055,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,1,0,1,0,0,0,0,1,,,,,,,,,,,,155.1922298,156.3852746,1.1930447999999956,right,1,1.1650181000000543,1,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,1,0,1,0,0,1,1,4,,,,,,,,,,,,160.3241557,160.86984080000002,0.5456851000000142,left,1,0.5217448000000218,2,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,1,0,1,0,0,2,2,3,,,,,,,,,,,,164.76073890000004,165.3849685,0.6242295999999783,left,1,0.6052004000000579,3,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,1,0,1,0,0,3,3,5,,,,,,,,,,,,169.2771242,169.8850858,0.6079616000000101,left,1,0.5763300000000413,4,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,1,0,1,0,0,4,4,2,,,,,,,,,,,,173.79891480000003,174.35284740000003,0.553932599999996,right,1,0.5268952000000127,5,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,1,0,1,0,0,5,5,0,,,,,,,,,,,,178.27932320000002,179.4179749,1.1386516999999685,right,1,1.1101710000000367,6,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,1,0,1,0,,,,,0,0,0,4,,,,,,,,183.31346020000007,183.91819319999996,0.6047329999998965,,,,7,189.62077850000003,left,1,0.5806804000000056,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,1,0,1,0,,,,,0,1,1,3,,,,,,,,187.82981939999996,188.7851129,0.9552935000000389,,,,5,194.13716869999996,right,0,0.9363699000000452,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,1,0,1,0,,,,,0,2,2,2,,,,,,,,192.70662020000003,193.63737959999997,0.9307593999999426,,,,6,199.01394800000003,right,1,0.8991689000000633,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,1,0,1,0,,,,,0,3,3,1,,,,,,,,197.55633760000006,198.36818050000005,0.8118428999999878,,,,7,203.86371069999996,right,1,0.7941596000000573,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,1,0,1,0,,,,,0,4,4,0,,,,,,,,202.28394050000003,203.11858810000007,0.8346476000000393,,,,5,208.59133839999993,left,0,0.8030603000000838,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,1,0,1,0,,,,,0,5,5,5,,,,,,,,207.07331749999997,207.70246760000003,0.6291501000000608,,,,6,213.3806419,left,1,0.5973837999999887,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,1,0,1,0,,,,,,,,,0,0,0,3,,,,211.63944480000004,212.50236339999998,0.8629185999999436,,,,7,,,,,left,1,0.8380725000000666,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,1,0,1,0,,,,,,,,,0,1,1,4,,,,216.40661649999998,217.23546519999996,0.8288486999999805,,,,8,,,,,left,1,0.7990738000000874,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,1,0,1,0,,,,,,,,,0,2,2,1,,,,221.15755670000004,221.98547379999997,0.8279170999999224,,,,9,,,,,right,1,0.8083244000000605,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,1,0,1,0,,,,,,,,,0,3,3,2,,,,225.91790529999997,226.9685215,1.0506162000000359,,,,10,,,,,right,1,1.023570100000029,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,1,0,1,0,,,,,,,,,0,4,4,5,,,,230.91259859999997,231.75161429999997,0.8390157000000045,,,,11,,,,,left,1,0.8130604000000403,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,1,0,1,0,,,,,,,,,0,5,5,0,,,,235.65843480000007,236.65238960000005,0.9939547999999832,,,,12,,,,,right,1,0.9714559000000236,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.102935,244.102935,244.102935,space,2.4354604000001245,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,2,0,2,0,0,0,0,2,,,,,,,,,,,,243.07389570000004,243.91848650000003,0.8445907999999918,right,1,0.8207718000001023,13,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,2,0,2,0,0,1,1,3,,,,,,,,,,,,247.82770510000006,248.46825110000003,0.6405459999999721,left,1,0.6105527000000848,14,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,2,0,2,0,0,2,2,1,,,,,,,,,,,,252.378539,253.55149360000001,1.1729546000000255,left,0,1.1558678000001237,12,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,2,0,2,0,0,3,3,4,,,,,,,,,,,,257.48032530000006,258.63488250000006,1.1545571999999993,left,1,1.1354737000000341,13,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,2,0,2,0,0,4,4,5,,,,,,,,,,,,262.55220920000005,263.35182260000005,0.7996133999999984,left,1,0.7740290000000414,14,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,2,0,2,0,0,5,5,0,,,,,,,,,,,,267.2780333,267.90170259999996,0.6236692999999605,right,1,0.5923023999999941,15,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,2,0,2,0,,,,,0,0,0,3,,,,,,,,271.83243550000003,272.63516870000007,0.8027332000000342,,,,16,278.13979889999996,left,1,0.782705700000065,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,2,0,2,0,,,,,0,1,1,0,,,,,,,,276.5688929,277.3850611,0.8161681999999928,,,,17,282.87621979999994,right,1,0.7893606000000091,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,2,0,2,0,,,,,0,2,2,5,,,,,,,,281.2819347,282.6354502,1.3535154999999577,,,,18,287.5892712,left,1,1.3244739000000436,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,2,0,2,0,,,,,0,3,3,4,,,,,,,,286.59549039999996,287.48497349999997,0.8894831000000067,,,,19,292.90282790000003,left,1,0.8585715000000391,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,2,0,2,0,,,,,0,4,4,2,,,,,,,,291.43355790000004,291.9684371,0.5348791999999776,,,,20,297.74087299999997,right,1,0.5081312000000935,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,2,0,2,0,,,,,0,5,5,1,,,,,,,,295.84547630000003,296.5192301,0.6737537999999859,,,,21,302.1528611,right,1,0.6410084999999981,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,2,0,2,0,,,,,,,,,0,0,0,2,,,,300.4687902,301.30272329999997,0.8339330999999675,,,,19,,,,,left,0,0.8096156000000292,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,2,0,2,0,,,,,,,,,0,1,1,3,,,,305.2948799,306.2017818,0.9069018999999798,,,,17,,,,,right,0,0.8872160000000804,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,2,0,2,0,,,,,,,,,0,2,2,5,,,,310.1544634,311.00185860000005,0.8473952000000509,,,,18,,,,,left,1,0.8277837000000545,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,2,0,2,0,,,,,,,,,0,3,3,4,,,,314.91406120000005,315.90195050000005,0.9878893000000062,,,,19,,,,,left,1,0.9554599000000508,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,2,0,2,0,,,,,,,,,0,4,4,1,,,,319.7966793,320.8349249,1.038245599999982,,,,20,,,,,right,1,1.0092131999999765,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,2,0,2,0,,,,,,,,,0,5,5,0,,,,324.7417195,325.9183536,1.1766341000000011,,,,18,,,,,left,0,1.1519311000000698,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.36578309999993,333.36578309999993,333.36578309999993,space,2.035794800000076,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,3,0,3,0,0,0,0,0,,,,,,,,,,,,331.9093178,332.71841190000004,0.8090941000000385,right,1,0.7840643000000682,19,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,3,0,3,0,0,1,1,5,,,,,,,,,,,,336.6809272,337.50190649999996,0.8209792999999763,left,1,0.7885124000000587,20,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,3,0,3,0,0,2,2,3,,,,,,,,,,,,341.39988410000007,342.4359993,1.0361151999999265,right,0,1.014389000000051,18,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,3,0,3,0,0,3,3,4,,,,,,,,,,,,346.35619720000005,347.30167250000005,0.9454752999999982,left,1,0.9223300000001018,19,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,3,0,3,0,0,4,4,2,,,,,,,,,,,,351.18610630000006,352.4681804,1.2820740999999316,left,0,1.260046500000044,17,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,3,0,3,0,0,5,5,1,,,,,,,,,,,,356.3715993,357.10186200000004,0.7302627000000257,right,1,0.7069516000001386,18,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,3,0,3,0,,,,,0,0,0,2,,,,,,,,361.0417382,362.1018072,1.0600689999999986,,,,19,367.3490567,right,1,1.02778770000009,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,3,0,3,0,,,,,0,1,1,4,,,,,,,,365.9874961,367.01928300000003,1.0317869000000428,,,,20,372.2949023,left,1,1.0028943000000936,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,3,0,3,0,,,,,0,2,2,1,,,,,,,,371.00148530000007,371.78513590000006,0.7836505999999872,,,,21,377.3088205,right,1,0.7559598000000278,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,3,0,3,0,,,,,0,3,3,0,,,,,,,,375.67992970000006,376.41911440000007,0.7391847000000098,,,,22,381.9871475,right,1,0.7183247000000392,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,3,0,3,0,,,,,0,4,4,5,,,,,,,,380.32174349999997,381.368453,1.04670950000002,,,,23,386.62910439999996,left,1,1.0287501999999904,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,3,0,3,0,,,,,0,5,5,3,,,,,,,,385.2787031,386.30182340000005,1.0231203000000733,,,,24,391.585998,left,1,0.9998578000000862,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,3,0,3,0,,,,,,,,,0,0,0,1,,,,390.2270186,391.26839120000005,1.0413726000000452,,,,22,,,,,left,0,1.0110653000000411,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,3,0,3,0,,,,,,,,,0,1,1,4,,,,395.18935289999996,396.0191028,0.8297499000000244,,,,23,,,,,left,1,0.8084319000000733,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,3,0,3,0,,,,,,,,,0,2,2,2,,,,399.9480113,400.78601570000006,0.8380044000000453,,,,21,,,,,left,0,0.819207399999982,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,3,0,3,0,,,,,,,,,0,3,3,0,,,,404.7179276,405.98520160000004,1.267274000000043,,,,19,,,,,left,0,1.248282700000118,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,3,0,3,0,,,,,,,,,0,4,4,3,,,,409.91755700000004,410.75246710000005,0.8349101000000019,,,,17,,,,,right,0,0.816828600000008,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,3,0,3,0,,,,,,,,,0,5,5,5,,,,414.72211740000006,415.5351976,0.8130801999999449,,,,18,,,,,left,1,0.7964133000000402,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.97032449999995,422.97032449999995,422.97032449999995,space,9.08039210000004,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,4,0,4,0,0,0,0,2,,,,,,,,,,,,428.5645453,429.36872740000007,0.8041821000000482,right,1,0.7770971000001055,19,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,4,0,4,0,0,1,1,3,,,,,,,,,,,,433.29037050000005,434.10198240000005,0.8116119000000026,left,1,0.7951011000001245,20,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,4,0,4,0,0,2,2,5,,,,,,,,,,,,438.0739342,438.85206750000003,0.7781333000000359,left,1,0.7569034000000556,21,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,4,0,4,0,0,3,3,0,,,,,,,,,,,,442.79173800000007,443.9185975,1.1268594999999095,right,1,1.094624000000067,22,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
