Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,DotsshowRT,response.keys,response.corr,response.rt,total_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,3,0,3,0,0,2,2,1,,,,,,,,,2.3510592998936772,None,0,,-69,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,3,0,3,0,0,3,3,0,,,,,,,,,2.667691399808973,None,0,,-71,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,3,0,3,0,0,4,4,5,,,,,,,,,2.184514499967918,None,0,,-73,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,3,0,3,0,0,5,5,3,,,,,,,,,1.8674104998353869,None,0,,-75,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,3,0,3,0,,,,,0,0,0,2,,,,,1.6509964000433683,,,,-77,335.40513060009107,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,3,0,3,0,,,,,0,1,1,4,,,,,2.850661699892953,,,,-79,340.6381578000728,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,3,0,3,0,,,,,0,2,2,1,,,,,2.1677673999220133,,,,-81,347.16178580000997,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,3,0,3,0,,,,,0,3,3,3,,,,,1.8676243000663817,,,,-83,352.93309740000404,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,3,0,3,0,,,,,0,4,4,5,,,,,2.1679238001815975,,,,-85,358.4463462000713,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,3,0,3,0,,,,,0,5,5,0,,,,,2.8672886001877487,,,,-87,364.2086623001378,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,3,0,3,0,,,,,,,,,0,0,0,0,2.6678274001460522,,,,-89,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,3,0,3,0,,,,,,,,,1,0,1,0,2.7179171999450773,,,,-91,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,3,0,3,0,,,,,,,,,2,0,2,0,2.8508660001680255,,,,-93,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,3,0,3,0,,,,,,,,,3,0,3,0,2.867115199798718,,,,-95,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,3,0,3,0,,,,,,,,,4,0,4,0,2.8351710001006722,,,,-97,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,399.9687624000944,400.9690753000323,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,4,0,4,0,0,0,0,5,,,,,,,,,2.3845468000508845,None,0,,-99,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,4,0,4,0,0,1,1,4,,,,,,,,,2.6677369999233633,None,0,,-101,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
